x1,x2,x3
1.0,1.3467452929509336,2.189413168899428
1.0,1.3487452929509336,2.1948041500712314
1.0,1.3507452929509336,2.2002031312430352
1.0,1.3527452929509336,2.2056101124148393
1.0,1.3547452929509336,2.2110250935866427
1.0,1.3567452929509336,2.2164480747584463
1.0,1.3587452929509336,2.22187905593025
1.0,1.3607452929509336,2.2273180371020542
1.0,1.3627452929509336,2.2327650182738576
1.0,1.3647452929509336,2.2382199994456613
1.0,1.3667452929509336,2.243682980617465
1.0,1.3687452929509336,2.249153961789269
1.0,1.3707452929509336,2.2546329429610728
1.0,1.3727452929509334,2.2601199241328764
1.0,1.3747452929509336,2.26561490530468
1.0,1.3767452929509334,2.2711178864764836
1.0,1.3787452929509336,2.2766288676482875
1.0,1.3807452929509334,2.2821478488200913
1.0,1.3827452929509336,2.2876748299918948
1.0,1.3847452929509334,2.293209811163699
1.0,1.3867452929509336,2.2987527923355024
1.0,1.3887452929509334,2.304303773507306
1.0,1.3907452929509336,2.3098627546791097
1.0,1.3927452929509334,2.3154297358509135
1.0,1.3947452929509336,2.3210047170227175
1.0,1.3967452929509334,2.326587698194521
1.0,1.3987452929509336,2.332178679366325
1.0,1.4007452929509334,2.3377776605381286
1.0,1.4027452929509336,2.3433846417099327
1.0,1.4047452929509334,2.348999622881736
1.0,1.4067452929509336,2.3546226040535396
1.0,1.4087452929509334,2.3602535852253435
1.0,1.4107452929509336,2.3658925663971475
1.0,1.4127452929509334,2.371539547568951
1.0,1.4147452929509337,2.3771945287407545
1.0,1.4167452929509334,2.3828575099125584
1.0,1.4187452929509337,2.3885284910843625
1.0,1.4207452929509334,2.394207472256166
1.0,1.4227452929509337,2.3998944534279696
1.0,1.4247452929509334,2.4055894345997735
1.0,1.4267452929509337,2.4112924157715776
1.0,1.4287452929509334,2.4170033969433806
1.0,1.4307452929509337,2.4227223781151848
1.0,1.4327452929509334,2.4284493592869882
1.0,1.4347452929509337,2.434184340458792
1.0,1.4367452929509335,2.439927321630596
1.0,1.4387452929509337,2.4456783028023996
1.0,1.4407452929509335,2.4514372839742036
1.0,1.4427452929509337,2.4572042651460073
1.0,1.4447452929509335,2.462979246317811
1.0,1.4467452929509337,2.4687622274896146
1.0,1.4487452929509335,2.474553208661418
1.0,1.4507452929509337,2.480352189833222
1.0,1.4527452929509335,2.486159171005026
1.0,1.4547452929509337,2.4919741521768293
1.0,1.4567452929509335,2.4977971333486333
1.0,1.4587452929509337,2.503628114520437
1.0,1.4607452929509335,2.5094670956922407
1.0,1.4627452929509337,2.515314076864044
1.0,1.4647452929509335,2.5211690580358486
1.0,1.4667452929509335,2.5270320392076515
1.0,1.4687452929509335,2.5329030203794556
1.0,1.4707452929509335,2.538782001551259
1.0,1.4727452929509335,2.5446689827230626
1.0,1.4747452929509335,2.5505639638948665
1.0,1.4767452929509335,2.5564669450666706
1.0,1.4787452929509335,2.562377926238474
1.0,1.4807452929509335,2.5682969074102777
1.0,1.4827452929509335,2.5742238885820816
1.0,1.4847452929509335,2.5801588697538853
1.0,1.4867452929509335,2.5861018509256892
1.0,1.4887452929509335,2.592052832097493
1.0,1.4907452929509335,2.5980118132692964
1.0,1.4927452929509335,2.6039787944411
1.0,1.4947452929509335,2.6099537756129036
1.0,1.4967452929509335,2.615936756784708
1.0,1.4987452929509335,2.6219277379565114
1.0,1.5007452929509335,2.6279267191283155
1.0,1.5027452929509335,2.633933700300119
1.0,1.5047452929509335,2.639948681471923
1.0,1.5067452929509335,2.6459716626437264
1.0,1.5087452929509335,2.65200264381553
1.0,1.5107452929509335,2.6580416249873338
1.0,1.5127452929509335,2.6640886061591376
1.0,1.5147452929509335,2.6701435873309416
1.0,1.5167452929509335,2.676206568502745
1.0,1.5187452929509335,2.6822775496745486
1.0,1.5207452929509335,2.6883565308463524
1.0,1.5227452929509335,2.6944435120181565
1.0,1.5247452929509335,2.70053849318996
1.0,1.5267452929509335,2.7066414743617635
1.0,1.5287452929509335,2.7127524555335674
1.0,1.5307452929509335,2.7188714367053715
1.0,1.5327452929509335,2.724998417877175
1.0,1.5347452929509335,2.7311333990489786
1.0,1.5367452929509335,2.7372763802207825
1.0,1.5387452929509335,2.743427361392586
1.0,1.5407452929509335,2.74958634256439
1.0,1.5427452929509335,2.7557533237361937
1.0,1.5447452929509335,2.7619283049079977
1.0,1.5467452929509335,2.768111286079801
1.0,1.5487452929509335,2.7743022672516053
1.0,1.5507452929509336,2.7805012484234086
1.0,1.5527452929509336,2.7867082295952126
1.0,1.5547452929509336,2.7929232107670163
1.0,1.5567452929509336,2.79914619193882
1.0,1.5587452929509336,2.8053771731106236
1.0,1.5607452929509336,2.8116161542824276
1.0,1.5627452929509336,2.817863135454231
1.0,1.5647452929509336,2.824118116626035
1.0,1.5667452929509336,2.8303810977978383
1.0,1.5687452929509336,2.8366520789696423
1.0,1.5707452929509336,2.842931060141446
1.0,1.5727452929509336,2.84921804131325
1.0,1.5747452929509336,2.8555130224850536
1.0,1.5767452929509336,2.861816003656857
1.0,1.5787452929509336,2.868126984828661
1.0,1.5807452929509336,2.874445966000465
1.0,1.5827452929509336,2.8807729471722685
1.0,1.5847452929509336,2.887107928344072
1.0,1.5867452929509336,2.893450909515876
1.0,1.5887452929509336,2.89980189068768
1.0,1.5907452929509334,2.906160871859483
1.0,1.5927452929509336,2.912527853031287
1.0,1.5947452929509334,2.9189028342030907
1.0,1.5967452929509336,2.9252858153748944
1.0,1.5987452929509334,2.9316767965466983
1.0,1.6007452929509336,2.9380757777185016
1.0,1.6027452929509334,2.9444827588903055
1.0,1.6047452929509336,2.9508977400621097
1.0,1.6067452929509334,2.9573207212339128
1.0,1.6087452929509336,2.963751702405717
1.0,1.6107452929509334,2.9701906835775205
1.0,1.6127452929509336,2.9766376647493242
1.0,1.6147452929509334,2.983092645921128
1.0,1.6167452929509336,2.9895556270929315
1.0,1.6187452929509334,2.9960266082647355
1.0,1.6207452929509336,3.0025055894365393
1.0,1.6227452929509334,3.008992570608343
1.0,1.6247452929509336,3.0154875517801463
1.0,1.6267452929509334,3.0219905329519507
1.0,1.6287452929509336,3.0285015141237546
1.0,1.6307452929509334,3.0350204952955577
1.0,1.6327452929509336,3.0415474764673616
1.0,1.6347452929509334,3.0480824576391656
1.0,1.6367452929509336,3.0546254388109695
1.0,1.6387452929509334,3.0611764199827727
1.0,1.6407452929509336,3.0677354011545765
1.0,1.6427452929509334,3.0743023823263806
1.0,1.6447452929509336,3.0808773634981845
1.0,1.6467452929509334,3.0874603446699878
1.0,1.6487452929509336,3.094051325841791
1.0,1.6507452929509334,3.1006503070135953
1.0,1.6527452929509336,3.1072572881853993
1.0,1.6547452929509334,3.113872269357203
1.0,1.6567452929509336,3.1204952505290064
1.0,1.6587452929509334,3.12712623170081
1.0,1.6607452929509336,3.133765212872614
1.0,1.6627452929509334,3.140412194044418
1.0,1.6647452929509337,3.1470671752162214
1.0,1.6667452929509334,3.1537301563880256
1.0,1.6687452929509337,3.160401137559829
1.0,1.6707452929509334,3.167080118731633
1.0,1.6727452929509337,3.1737670999034364
1.0,1.6747452929509334,3.18046208107524
1.0,1.6767452929509337,3.187165062247044
1.0,1.6787452929509334,3.1938760434188476
1.0,1.6807452929509337,3.200595024590651
1.0,1.6827452929509334,3.207322005762455
1.0,1.6847452929509337,3.214056986934259
1.0,1.6867452929509335,3.2207999681060624
1.0,1.6887452929509337,3.227550949277866
1.0,1.6907452929509335,3.23430993044967
1.0,1.6927452929509337,3.241076911621474
1.0,1.6947452929509335,3.2478518927932774
1.0,1.6967452929509337,3.254634873965081
1.0,1.6987452929509335,3.261425855136885
1.0,1.7007452929509337,3.268224836308689
1.0,1.7027452929509335,3.2750318174804924
1.0,1.7047452929509337,3.281846798652296
1.0,1.7067452929509335,3.2886697798241
1.0,1.7087452929509337,3.295500760995904
1.0,1.7107452929509335,3.3023397421677076
1.0,1.7127452929509337,3.3091867233395114
1.0,1.7147452929509335,3.3160417045113153
1.0,1.7167452929509335,3.3229046856831186
1.0,1.7187452929509335,3.329775666854922
1.0,1.7207452929509335,3.336654648026726
1.0,1.7227452929509335,3.34354162919853
1.0,1.7247452929509335,3.350436610370333
1.0,1.7267452929509335,3.3573395915421376
1.0,1.7287452929509335,3.3642505727139405
1.0,1.7307452929509335,3.3711695538857445
1.0,1.7327452929509335,3.378096535057548
1.0,1.7347452929509335,3.3850315162293523
1.0,1.7367452929509335,3.391974497401156
1.0,1.7387452929509335,3.3989254785729592
1.0,1.7407452929509335,3.4058844597447635
1.0,1.7427452929509335,3.412851440916567
1.0,1.7447452929509335,3.419826422088371
1.0,1.7467452929509335,3.426809403260175
1.0,1.7487452929509335,3.4338003844319784
1.0,1.7507452929509335,3.440799365603782
1.0,1.7527452929509335,3.447806346775586
1.0,1.7547452929509335,3.454821327947389
1.0,1.7567452929509335,3.4618443091191935
1.0,1.7587452929509335,3.468875290290997
1.0,1.7607452929509335,3.4759142714628
1.0,1.7627452929509335,3.4829612526346043
1.0,1.7647452929509335,3.490016233806408
1.0,1.7667452929509335,3.4970792149782124
1.0,1.7687452929509335,3.5041501961500154
1.0,1.7707452929509335,3.5112291773218196
1.0,1.7727452929509335,3.518316158493623
1.0,1.7747452929509335,3.525411139665427
1.0,1.7767452929509335,3.532514120837231
1.0,1.7787452929509335,3.539625102009034
1.0,1.7807452929509335,3.5467440831808377
1.0,1.7827452929509335,3.5538710643526423
1.0,1.7847452929509335,3.5610060455244454
1.0,1.7867452929509335,3.5681490266962497
1.0,1.7887452929509335,3.5753000078680532
1.0,1.7907452929509335,3.582458989039857
1.0,1.7927452929509335,3.58962597021166
1.0,1.7947452929509335,3.5968009513834645
1.0,1.7967452929509335,3.603983932555268
1.0,1.7987452929509335,3.611174913727072
1.0,1.8007452929509336,3.618373894898875
1.0,1.8027452929509336,3.6255808760706794
1.0,1.8047452929509336,3.632795857242483
1.0,1.8067452929509336,3.640018838414287
1.0,1.8087452929509336,3.64724981958609
1.0,1.8107452929509336,3.6544888007578944
1.0,1.8127452929509336,3.661735781929698
1.0,1.8147452929509336,3.668990763101502
1.0,1.8167452929509336,3.676253744273305
1.0,1.8187452929509336,3.6835247254451096
1.0,1.8207452929509336,3.6908037066169124
1.0,1.8227452929509336,3.6980906877887163
1.0,1.8247452929509336,3.7053856689605205
1.0,1.8267452929509336,3.712688650132324
1.0,1.8287452929509336,3.7199996313041277
1.0,1.8307452929509336,3.7273186124759317
1.0,1.8327452929509336,3.734645593647735
1.0,1.8347452929509336,3.7419805748195394
1.0,1.8367452929509336,3.749323555991343
1.0,1.8387452929509336,3.7566745371631463
1.0,1.8407452929509334,3.7640335183349496
1.0,1.8427452929509336,3.771400499506753
1.0,1.8447452929509334,3.778775480678557
1.0,1.8467452929509336,3.786158461850361
1.0,1.8487452929509334,3.7935494430221652
1.0,1.8507452929509336,3.800948424193968
1.0,1.8527452929509334,3.8083554053657727
1.0,1.8547452929509336,3.8157703865375767
1.0,1.8567452929509334,3.82319336770938
1.0,1.8587452929509336,3.8306243488811837
1.0,1.8607452929509334,3.8380633300529876
1.0,1.8627452929509336,3.845510311224791
1.0,1.8647452929509334,3.852965292396595
1.0,1.8667452929509336,3.860428273568398
1.0,1.8687452929509334,3.8678992547402027
1.0,1.8707452929509336,3.875378235912006
1.0,1.8727452929509334,3.8828652170838094
1.0,1.8747452929509336,3.890360198255613
1.0,1.8767452929509334,3.897863179427417
1.0,1.8787452929509336,3.905374160599221
1.0,1.8807452929509334,3.9128931417710247
1.0,1.8827452929509336,3.9204201229428284
1.0,1.8847452929509334,3.9279551041146323
1.0,1.8867452929509336,3.9354980852864365
1.0,1.8887452929509334,3.94304906645824
1.0,1.8907452929509336,3.950608047630043
1.0,1.8927452929509334,3.958175028801847
1.0,1.8947452929509336,3.965750009973651
1.0,1.8967452929509334,3.9733329911454547
1.0,1.8987452929509336,3.9809239723172585
1.0,1.9007452929509334,3.9885229534890625
1.0,1.9027452929509336,3.996129934660866
1.0,1.9047452929509334,4.0037449158326694
1.0,1.9067452929509336,4.011367897004473
1.0,1.9087452929509334,4.018998878176277
1.0,1.9107452929509336,4.026637859348081
1.0,1.9127452929509334,4.034284840519884
1.0,1.9147452929509337,4.041939821691688
1.0,1.9167452929509334,4.049602802863492
1.0,1.9187452929509337,4.057273784035296
1.0,1.9207452929509334,4.064952765207099
1.0,1.9227452929509337,4.072639746378903
1.0,1.9247452929509334,4.080334727550707
1.0,1.9267452929509337,4.088037708722511
1.0,1.9287452929509334,4.0957486898943145
1.0,1.9307452929509337,4.103467671066118
1.0,1.9327452929509334,4.111194652237922
1.0,1.9347452929509337,4.118929633409726
1.0,1.9367452929509335,4.12667261458153
1.0,1.9387452929509337,4.134423595753333
1.0,1.9407452929509335,4.142182576925137
1.0,1.9427452929509337,4.1499495580969405
1.0,1.9447452929509335,4.157724539268744
1.0,1.9467452929509337,4.165507520440548
1.0,1.9487452929509335,4.173298501612352
1.0,1.9507452929509337,4.181097482784156
1.0,1.9527452929509335,4.188904463955959
1.0,1.9547452929509337,4.196719445127763
1.0,1.9567452929509335,4.204542426299567
1.0,1.9587452929509337,4.212373407471371
1.0,1.9607452929509335,4.220212388643175
1.0,1.9627452929509337,4.228059369814978
1.0,1.9647452929509335,4.235914350986782
1.0,1.9667452929509337,4.243777332158586
1.0,1.9687452929509335,4.2516483133303895
1.0,1.9707452929509337,4.259527294502193
1.0,1.9727452929509335,4.267414275673997
1.0,1.9747452929509337,4.275309256845801
1.0,1.9767452929509335,4.2832122380176045
1.0,1.9787452929509337,4.291123219189408
1.0,1.9807452929509335,4.299042200361212
1.0,1.9827452929509337,4.306969181533016
1.0,1.9847452929509335,4.314904162704819
1.0,1.9867452929509337,4.322847143876623
1.0,1.9887452929509335,4.330798125048426
1.0,1.9907452929509337,4.338757106220231
1.0,1.9927452929509335,4.346724087392034
1.0,1.9947452929509337,4.354699068563837
1.0,1.9967452929509335,4.362682049735642
1.0,1.9987452929509337,4.3706730309074455
1.0,2.0007452929509335,4.3786720120792495
1.0,2.0027452929509337,4.386678993251053
1.0,2.0047452929509335,4.394693974422856
1.0,2.0067452929509337,4.402716955594661
1.0,2.0087452929509335,4.410747936766464
1.0,2.0107452929509337,4.4187869179382675
1.0,2.0127452929509335,4.426833899110072
1.0,2.0147452929509337,4.434888880281876
1.0,2.0167452929509335,4.442951861453679
1.0,2.0187452929509337,4.451022842625482
1.0,2.0207452929509335,4.459101823797287
1.0,2.0227452929509337,4.467188804969091
1.0,2.0247452929509335,4.475283786140894
1.0,2.0267452929509338,4.483386767312697
1.0,2.0287452929509335,4.4914977484845
1.0,2.0307452929509333,4.499616729656305
1.0,2.0327452929509335,4.507743710828108
1.0,2.0347452929509333,4.515878691999912
1.0,2.0367452929509335,4.524021673171715
1.0,2.0387452929509333,4.532172654343519
1.0,2.0407452929509335,4.540331635515323
1.0,2.0427452929509333,4.548498616687127
1.0,2.0447452929509335,4.55667359785893
1.0,2.0467452929509333,4.564856579030734
1.0,2.0487452929509335,4.573047560202538
1.0,2.0507452929509333,4.581246541374342
1.0,2.0527452929509336,4.589453522546146
1.0,2.0547452929509333,4.59766850371795
1.0,2.0567452929509336,4.605891484889753
1.0,2.0587452929509333,4.6141224660615565
1.0,2.0607452929509336,4.62236144723336
1.0,2.0627452929509333,4.630608428405164
1.0,2.0647452929509336,4.6388634095769685
1.0,2.0667452929509333,4.647126390748772
1.0,2.0687452929509336,4.655397371920575
1.0,2.0707452929509333,4.663676353092379
1.0,2.0727452929509336,4.671963334264183
1.0,2.0747452929509334,4.680258315435987
1.0,2.0767452929509336,4.68856129660779
1.0,2.0787452929509334,4.696872277779594
1.0,2.0807452929509336,4.705191258951398
1.0,2.0827452929509334,4.713518240123202
1.0,2.0847452929509336,4.721853221295005
1.0,2.0867452929509334,4.730196202466809
1.0,2.0887452929509336,4.738547183638613
1.0,2.0907452929509334,4.746906164810417
1.0,2.0927452929509336,4.75527314598222
1.0,2.0947452929509334,4.763648127154024
1.0,2.0967452929509336,4.772031108325828
1.0,2.0987452929509334,4.780422089497631
1.0,2.1007452929509336,4.788821070669435
1.0,2.1027452929509334,4.797228051841239
1.0,2.1047452929509336,4.805643033013043
1.0,2.1067452929509334,4.814066014184847
1.0,2.1087452929509336,4.82249699535665
1.0,2.1107452929509334,4.830935976528454
1.0,2.1127452929509336,4.839382957700258
1.0,2.1147452929509334,4.847837938872061
1.0,2.1167452929509336,4.856300920043865
1.0,2.1187452929509334,4.864771901215669
1.0,2.1207452929509336,4.873250882387473
1.0,2.1227452929509334,4.881737863559277
1.0,2.1247452929509336,4.89023284473108
1.0,2.1267452929509334,4.898735825902884
1.0,2.1287452929509336,4.907246807074688
1.0,2.1307452929509334,4.915765788246492
1.0,2.1327452929509336,4.924292769418295
1.0,2.1347452929509334,4.932827750590099
1.0,2.1367452929509336,4.941370731761903
1.0,2.1387452929509334,4.9499217129337065
1.0,2.1407452929509336,4.95848069410551
1.0,2.1427452929509334,4.967047675277314
1.0,2.1447452929509336,4.975622656449118
1.0,2.1467452929509334,4.984205637620922
1.0,2.1487452929509336,4.992796618792725
1.0,2.1507452929509334,5.001395599964529
1.0,2.1527452929509336,5.010002581136333
1.0,2.1547452929509334,5.018617562308136
1.0,2.1567452929509336,5.02724054347994
1.0,2.1587452929509334,5.035871524651744
1.0,2.1607452929509336,5.044510505823548
1.0,2.1627452929509334,5.053157486995351
1.0,2.1647452929509337,5.061812468167155
1.0,2.1667452929509334,5.070475449338959
1.0,2.1687452929509337,5.079146430510763
1.0,2.1707452929509334,5.087825411682566
1.0,2.1727452929509337,5.09651239285437
1.0,2.1747452929509334,5.105207374026174
1.0,2.1767452929509337,5.113910355197977
1.0,2.1787452929509334,5.1226213363697815
1.0,2.1807452929509337,5.131340317541585
1.0,2.1827452929509334,5.140067298713388
1.0,2.1847452929509337,5.148802279885193
1.0,2.1867452929509335,5.157545261056996
1.0,2.1887452929509337,5.1662962422288
1.0,2.1907452929509335,5.175055223400603
1.0,2.1927452929509337,5.183822204572408
1.0,2.1947452929509335,5.192597185744211
1.0,2.1967452929509337,5.201380166916015
1.0,2.1987452929509335,5.210171148087818
